0 info it worked if it ends with ok
1 verbose cli [ 'node', '/usr/bin/npm', 'update', '-g' ]
2 info using npm@2.1.4
3 info using node@v0.10.32
6039 silly install resolved     readmeFilename: 'README.md',
6039 silly install resolved     bugs: { url: 'https://github.com/mishoo/UglifyJS2/issues' },
6039 silly install resolved     _id: 'uglify-js@2.3.6',
6039 silly install resolved     _from: 'uglify-js@>=2.3.0 <2.4.0' } ]
6040 info install optimist@0.3.7 into /usr/lib/node_modules/mup/node_modules/nodemiral/node_modules/handlebars
6041 info install uglify-js@2.3.6 into /usr/lib/node_modules/mup/node_modules/nodemiral/node_modules/handlebars
6042 info installOne optimist@0.3.7
6043 verbose installOne of optimist to /usr/lib/node_modules/mup/node_modules/nodemiral/node_modules/handlebars not in flight; installing
6044 info installOne uglify-js@2.3.6
6045 verbose installOne of uglify-js to /usr/lib/node_modules/mup/node_modules/nodemiral/node_modules/handlebars not in flight; installing
6046 verbose lock using /home/gui/.npm/_locks/dezalgo-46d86d74816af350.lock for /usr/lib/node_modules/npm/node_modules/realize-package-specifier/node_modules/dezalgo
6047 verbose lock using /home/gui/.npm/_locks/npm-package-arg-ecdd05846e04a1dc.lock for /usr/lib/node_modules/npm/node_modules/realize-package-specifier/node_modules/npm-package-arg
6048 silly gunzTarPerm extractEntry package.json
6049 silly install write writing dezalgo 1.0.1 to /usr/lib/node_modules/npm/node_modules/realize-package-specifier/node_modules/dezalgo
6050 silly cache addNamed cb dezalgo@1.0.1
6051 verbose unbuild lib/node_modules/npm/node_modules/realize-package-specifier/node_modules/dezalgo
6052 info preuninstall dezalgo@1.0.1
6053 silly install write writing npm-package-arg 2.1.3 to /usr/lib/node_modules/npm/node_modules/realize-package-specifier/node_modules/npm-package-arg
6054 silly cache addNamed cb npm-package-arg@2.1.3
6055 verbose unbuild lib/node_modules/npm/node_modules/realize-package-specifier/node_modules/npm-package-arg
6056 info preuninstall npm-package-arg@2.1.3
6057 verbose lock using /home/gui/.npm/_locks/optimist-90399c0e0a1c200d.lock for /usr/lib/node_modules/mup/node_modules/nodemiral/node_modules/handlebars/node_modules/optimist
6058 verbose lock using /home/gui/.npm/_locks/uglify-js-0f35dcbbbfe040dd.lock for /usr/lib/node_modules/mup/node_modules/nodemiral/node_modules/handlebars/node_modules/uglify-js
6059 silly gunzTarPerm extractEntry package.json
6060 silly gunzTarPerm extractEntry package.json
6061 silly gunzTarPerm modified mode [ 'package.json', 436, 420 ]
6062 silly gunzTarPerm extractEntry package.json
6063 silly install write writing optimist 0.3.7 to /usr/lib/node_modules/mup/node_modules/nodemiral/node_modules/handlebars/node_modules/optimist
6064 silly cache addNamed cb optimist@0.3.7
6065 verbose unbuild lib/node_modules/mup/node_modules/nodemiral/node_modules/handlebars/node_modules/optimist
6066 silly install write writing uglify-js 2.3.6 to /usr/lib/node_modules/mup/node_modules/nodemiral/node_modules/handlebars/node_modules/uglify-js
6067 silly cache addNamed cb uglify-js@2.3.6
6068 verbose unbuild lib/node_modules/mup/node_modules/nodemiral/node_modules/handlebars/node_modules/uglify-js
6069 verbose gentlyRm vacuuming /usr/lib/node_modules/mup/node_modules/nodemiral/node_modules/handlebars/node_modules/optimist
6070 verbose gentlyRm vacuuming /usr/lib/node_modules/mup/node_modules/nodemiral/node_modules/handlebars/node_modules/uglify-js
6071 silly gunzTarPerm extractEntry README.md
6072 silly gunzTarPerm extractEntry util.js
6073 info uninstall dezalgo@1.0.1
6074 info uninstall npm-package-arg@2.1.3
6075 verbose tar unpack /home/gui/.npm/optimist/0.3.7/package.tgz
6076 verbose tar unpacking to /usr/lib/node_modules/mup/node_modules/nodemiral/node_modules/handlebars/node_modules/optimist
6077 verbose gentlyRm vacuuming /usr/lib/node_modules/mup/node_modules/nodemiral/node_modules/handlebars/node_modules/optimist
6078 verbose tar unpack /home/gui/.npm/uglify-js/2.3.6/package.tgz
6079 verbose tar unpacking to /usr/lib/node_modules/mup/node_modules/nodemiral/node_modules/handlebars/node_modules/uglify-js
6080 verbose gentlyRm vacuuming /usr/lib/node_modules/mup/node_modules/nodemiral/node_modules/handlebars/node_modules/uglify-js
6081 silly gunzTarPerm extractEntry README.md
6082 silly gunzTarPerm extractEntry index.js
6083 silly gunzTarPerm extractEntry .npmignore
6084 silly gunzTarPerm modified mode [ '.npmignore', 436, 420 ]
6085 silly gunzTarPerm extractEntry README.md
6086 silly gunzTarPerm modified mode [ 'README.md', 436, 420 ]
6087 silly gunzTarPerm extractEntry README.md
6088 silly gunzTarPerm extractEntry LICENSE
6089 silly gunzTarPerm modes [ '755', '644' ]
6090 silly gunzTarPerm modes [ '755', '644' ]
6091 verbose unbuild rmStuff dezalgo@1.0.1 from /usr/lib/node_modules
6092 verbose unbuild rmStuff in /usr/lib/node_modules/npm/node_modules/realize-package-specifier/node_modules
6093 info postuninstall dezalgo@1.0.1
6094 verbose unbuild rmStuff npm-package-arg@2.1.3 from /usr/lib/node_modules
6095 verbose unbuild rmStuff in /usr/lib/node_modules/npm/node_modules/realize-package-specifier/node_modules
6096 info postuninstall npm-package-arg@2.1.3
6097 silly gunzTarPerm extractEntry package.json
6098 silly gunzTarPerm extractEntry package.json
6099 verbose gentlyRm vacuuming /usr/lib/node_modules/npm/node_modules/realize-package-specifier/node_modules/dezalgo
6100 verbose gentlyRm vacuuming /usr/lib/node_modules/npm/node_modules/realize-package-specifier/node_modules/npm-package-arg
6101 silly gunzTarPerm extractEntry float.patch
6102 silly gunzTarPerm extractEntry lib/util.js
6103 silly gunzTarPerm extractEntry inherits.js
6104 silly gunzTarPerm extractEntry inherits_browser.js
6105 verbose tar unpack /home/gui/.npm/dezalgo/1.0.1/package.tgz
6106 verbose tar unpacking to /usr/lib/node_modules/npm/node_modules/realize-package-specifier/node_modules/dezalgo
6107 verbose gentlyRm vacuuming /usr/lib/node_modules/npm/node_modules/realize-package-specifier/node_modules/dezalgo
6108 verbose tar unpack /home/gui/.npm/npm-package-arg/2.1.3/package.tgz
6109 verbose tar unpacking to /usr/lib/node_modules/npm/node_modules/realize-package-specifier/node_modules/npm-package-arg
6110 verbose gentlyRm vacuuming /usr/lib/node_modules/npm/node_modules/realize-package-specifier/node_modules/npm-package-arg
6111 silly gunzTarPerm extractEntry build/build.js
6112 silly gunzTarPerm extractEntry component.json
6113 silly gunzTarPerm extractEntry LICENSE
6114 silly gunzTarPerm modified mode [ 'LICENSE', 436, 420 ]
6115 silly gunzTarPerm extractEntry index.js
6116 silly gunzTarPerm modified mode [ 'index.js', 436, 420 ]
6117 silly gunzTarPerm modes [ '755', '644' ]
6118 silly gunzTarPerm modes [ '755', '644' ]
6119 silly gunzTarPerm extractEntry LICENSE
6120 silly gunzTarPerm extractEntry index.js
6121 silly gunzTarPerm extractEntry .npmignore
6122 silly gunzTarPerm extractEntry README.md
6123 silly gunzTarPerm extractEntry package.json
6124 silly gunzTarPerm extractEntry package.json
6125 silly gunzTarPerm extractEntry README.md
6126 silly gunzTarPerm extractEntry dezalgo.js
6127 silly gunzTarPerm extractEntry .travis.yml
6128 silly gunzTarPerm extractEntry test.js
6129 silly gunzTarPerm extractEntry README.md
6130 silly gunzTarPerm extractEntry LICENSE
6131 silly gunzTarPerm extractEntry LICENSE
6132 silly gunzTarPerm extractEntry .travis.yml
6133 silly gunzTarPerm extractEntry bin/uglifyjs
6134 silly gunzTarPerm extractEntry lib/ast.js
6135 silly gunzTarPerm extractEntry npa.js
6136 silly gunzTarPerm extractEntry package.json~
6137 silly gunzTarPerm extractEntry example/bool.js
6138 silly gunzTarPerm extractEntry example/default_singles.js
6139 silly gunzTarPerm extractEntry test/basic.js
6140 silly gunzTarPerm extractEntry test/basic.js
6141 silly gunzTarPerm extractEntry test/windows.js
6142 silly gunzTarPerm extractEntry test/basic.js~
6143 info preinstall glob@3.1.21
6144 silly prepareForInstallMany adding graceful-fs@~1.2.0 from glob dependencies
6145 silly prepareForInstallMany adding inherits@1 from glob dependencies
6146 silly cache add args [ 'graceful-fs@~1.2.0', null ]
6147 verbose cache add spec graceful-fs@~1.2.0
6148 silly cache add args [ 'inherits@1', null ]
6149 verbose cache add spec inherits@1
6150 silly cache add parsed spec { raw: 'graceful-fs@~1.2.0',
6150 silly cache add   scope: null,
6150 silly cache add   name: 'graceful-fs',
6150 silly cache add   rawSpec: '~1.2.0',
6150 silly cache add   spec: '>=1.2.0 <1.3.0',
6150 silly cache add   type: 'range' }
6151 verbose addNamed graceful-fs@>=1.2.0 <1.3.0
6152 silly addNamed semver.valid null
6153 silly addNamed semver.validRange >=1.2.0 <1.3.0
6154 silly addNameRange { name: 'graceful-fs', range: '>=1.2.0 <1.3.0', hasData: false }
6155 verbose mapToRegistry name graceful-fs
6156 verbose mapToRegistry uri https://registry.npmjs.org/graceful-fs
6157 verbose addNameRange registry:https://registry.npmjs.org/graceful-fs not in flight; fetching
6158 silly cache add parsed spec { raw: 'inherits@1',
6158 silly cache add   scope: null,
6158 silly cache add   name: 'inherits',
6158 silly cache add   rawSpec: '1',
6158 silly cache add   spec: '>=1.0.0 <2.0.0',
6158 silly cache add   type: 'range' }
6159 verbose addNamed inherits@>=1.0.0 <2.0.0
6160 silly addNamed semver.valid null
6161 silly addNamed semver.validRange >=1.0.0 <2.0.0
6162 silly addNameRange { name: 'inherits', range: '>=1.0.0 <2.0.0', hasData: false }
6163 verbose mapToRegistry name inherits
6164 verbose mapToRegistry uri https://registry.npmjs.org/inherits
6165 verbose addNameRange registry:https://registry.npmjs.org/inherits not in flight; fetching
6166 silly gunzTarPerm extractEntry lib/compress.js
6167 info preinstall isarray@0.0.1
6168 silly gunzTarPerm extractEntry example/divide.js
6169 silly gunzTarPerm extractEntry example/line_count.js
6170 info preinstall inherits@2.0.1
6171 silly addNameRange number 2 { name: 'graceful-fs', range: '>=1.2.0 <1.3.0', hasData: true }
6172 silly addNameRange versions [ 'graceful-fs',
6172 silly addNameRange   [ '1.0.0',
6172 silly addNameRange     '1.0.1',
6172 silly addNameRange     '1.0.2',
6172 silly addNameRange     '1.1.0',
6172 silly addNameRange     '1.1.1',
6172 silly addNameRange     '1.1.2',
6172 silly addNameRange     '1.1.3',
6172 silly addNameRange     '1.1.4',
6172 silly addNameRange     '1.1.5',
6172 silly addNameRange     '1.1.6',
6172 silly addNameRange     '1.1.7',
6172 silly addNameRange     '1.1.8',
6172 silly addNameRange     '1.1.9',
6172 silly addNameRange     '1.1.10',
6172 silly addNameRange     '1.1.11',
6172 silly addNameRange     '1.1.12',
6172 silly addNameRange     '1.1.13',
6172 silly addNameRange     '1.1.14',
6172 silly addNameRange     '1.2.0',
6172 silly addNameRange     '1.2.1',
6172 silly addNameRange     '1.2.2',
6172 silly addNameRange     '1.2.3',
6172 silly addNameRange     '2.0.0',
6172 silly addNameRange     '2.0.1',
6172 silly addNameRange     '2.0.2',
6172 silly addNameRange     '2.0.3',
6172 silly addNameRange     '3.0.0',
6172 silly addNameRange     '3.0.1',
6172 silly addNameRange     '3.0.2',
6172 silly addNameRange     '3.0.3',
6172 silly addNameRange     '3.0.4' ] ]
6173 verbose addNamed graceful-fs@1.2.3
6174 silly addNamed semver.valid 1.2.3
6175 silly addNamed semver.validRange 1.2.3
6176 silly addNameRange number 2 { name: 'inherits', range: '>=1.0.0 <2.0.0', hasData: true }
6177 silly addNameRange versions [ 'inherits', [ '1.0.0', '2.0.0', '2.0.1' ] ]
6178 verbose addNamed inherits@1.0.0
6179 silly addNamed semver.valid 1.0.0
6180 silly addNamed semver.validRange 1.0.0
6181 silly install resolved []
6182 verbose about to build /usr/lib/node_modules/npm/node_modules/sha/node_modules/readable-stream/node_modules/isarray
6183 info build /usr/lib/node_modules/npm/node_modules/sha/node_modules/readable-stream/node_modules/isarray
6184 verbose linkStuff [ true,
6184 verbose linkStuff   '/usr/lib/node_modules',
6184 verbose linkStuff   false,
6184 verbose linkStuff   '/usr/lib/node_modules/npm/node_modules/sha/node_modules/readable-stream/node_modules' ]
6185 info linkStuff isarray@0.0.1
6186 silly install resolved []
6187 verbose about to build /usr/lib/node_modules/npm/node_modules/sha/node_modules/readable-stream/node_modules/inherits
6188 info build /usr/lib/node_modules/npm/node_modules/sha/node_modules/readable-stream/node_modules/inherits
6189 verbose linkStuff [ true,
6189 verbose linkStuff   '/usr/lib/node_modules',
6189 verbose linkStuff   false,
6189 verbose linkStuff   '/usr/lib/node_modules/npm/node_modules/sha/node_modules/readable-stream/node_modules' ]
6190 info linkStuff inherits@2.0.1
6191 verbose linkBins isarray@0.0.1
6192 verbose linkMans isarray@0.0.1
6193 verbose rebuildBundles isarray@0.0.1
6194 info preinstall string_decoder@0.10.31
6195 info install isarray@0.0.1
6196 verbose linkBins inherits@2.0.1
6197 verbose linkMans inherits@2.0.1
6198 verbose rebuildBundles inherits@2.0.1
6199 info preinstall dezalgo@1.0.1
6200 silly addNameRange number 2 { name: 'JSV', range: '>=4.0.0', hasData: true }
6201 silly addNameRange versions [ 'JSV', [ '3.5.0', '4.0.0', '4.0.1', '4.0.2' ] ]
6202 verbose addNamed JSV@4.0.2
6203 silly addNamed semver.valid 4.0.2
6204 silly addNamed semver.validRange 4.0.2
6205 silly gunzTarPerm extractEntry example/default_hash.js
6206 silly gunzTarPerm extractEntry example/line_count_wrap.js
6207 info install inherits@2.0.1
6208 info postinstall isarray@0.0.1
6209 silly cache afterAdd graceful-fs@1.2.3
6210 verbose afterAdd /home/gui/.npm/graceful-fs/1.2.3/package/package.json not in flight; writing
6211 silly cache afterAdd inherits@1.0.0
6212 verbose afterAdd /home/gui/.npm/inherits/1.0.0/package/package.json not in flight; writing
6213 silly install resolved []
6214 verbose about to build /usr/lib/node_modules/npm/node_modules/sha/node_modules/readable-stream/node_modules/string_decoder
6215 info build /usr/lib/node_modules/npm/node_modules/sha/node_modules/readable-stream/node_modules/string_decoder
6216 verbose linkStuff [ true,
6216 verbose linkStuff   '/usr/lib/node_modules',
6216 verbose linkStuff   false,
6216 verbose linkStuff   '/usr/lib/node_modules/npm/node_modules/sha/node_modules/readable-stream/node_modules' ]
6217 info linkStuff string_decoder@0.10.31
6218 info postinstall inherits@2.0.1
6219 silly prepareForInstallMany adding asap@^1.0.0 from dezalgo dependencies
6220 silly prepareForInstallMany adding wrappy@1 from dezalgo dependencies
6221 verbose unlock done using /home/gui/.npm/_locks/isarray-0d5a847c9d305d11.lock for /usr/lib/node_modules/npm/node_modules/sha/node_modules/readable-stream/node_modules/isarray
6222 verbose linkBins string_decoder@0.10.31
6223 verbose linkMans string_decoder@0.10.31
6224 verbose rebuildBundles string_decoder@0.10.31
6225 silly cache add args [ 'asap@^1.0.0', null ]
6226 verbose cache add spec asap@^1.0.0
6227 silly cache add args [ 'wrappy@1', null ]
6228 verbose cache add spec wrappy@1
6229 info install string_decoder@0.10.31
6230 verbose unlock done using /home/gui/.npm/_locks/inherits-b9dfb20cdb680203.lock for /usr/lib/node_modules/npm/node_modules/sha/node_modules/readable-stream/node_modules/inherits
6231 silly cache afterAdd JSV@4.0.2
6232 verbose afterAdd /home/gui/.npm/JSV/4.0.2/package/package.json not in flight; writing
6233 silly cache add parsed spec { raw: 'asap@^1.0.0',
6233 silly cache add   scope: null,
6233 silly cache add   name: 'asap',
6233 silly cache add   rawSpec: '^1.0.0',
6233 silly cache add   spec: '>=1.0.0 <2.0.0',
6233 silly cache add   type: 'range' }
6234 verbose addNamed asap@>=1.0.0 <2.0.0
6235 silly addNamed semver.valid null
6236 silly addNamed semver.validRange >=1.0.0 <2.0.0
6237 silly addNameRange { name: 'asap', range: '>=1.0.0 <2.0.0', hasData: false }
6238 verbose mapToRegistry name asap
6239 verbose mapToRegistry uri https://registry.npmjs.org/asap
6240 verbose addNameRange registry:https://registry.npmjs.org/asap not in flight; fetching
6241 silly cache add parsed spec { raw: 'wrappy@1',
6241 silly cache add   scope: null,
6241 silly cache add   name: 'wrappy',
6241 silly cache add   rawSpec: '1',
6241 silly cache add   spec: '>=1.0.0 <2.0.0',
6241 silly cache add   type: 'range' }
6242 verbose addNamed wrappy@>=1.0.0 <2.0.0
6243 silly addNamed semver.valid null
6244 silly addNamed semver.validRange >=1.0.0 <2.0.0
6245 silly addNameRange { name: 'wrappy', range: '>=1.0.0 <2.0.0', hasData: false }
6246 verbose mapToRegistry name wrappy
6247 verbose mapToRegistry uri https://registry.npmjs.org/wrappy
6248 verbose addNameRange registry:https://registry.npmjs.org/wrappy already in flight; waiting
6249 verbose afterAdd /home/gui/.npm/graceful-fs/1.2.3/package/package.json written
6250 verbose afterAdd /home/gui/.npm/inherits/1.0.0/package/package.json written
6251 silly install resolved [ { author:
6251 silly install resolved      { name: 'Isaac Z. Schlueter',
6251 silly install resolved        email: 'i@izs.me',
6251 silly install resolved        url: 'http://blog.izs.me' },
6251 silly install resolved     name: 'graceful-fs',
6251 silly install resolved     description: 'A drop-in replacement for fs, making various improvements.',
6251 silly install resolved     version: '1.2.3',
6251 silly install resolved     repository:
6251 silly install resolved      { type: 'git',
6251 silly install resolved        url: 'git://github.com/isaacs/node-graceful-fs.git' },
6251 silly install resolved     main: 'graceful-fs.js',
6251 silly install resolved     engines: { node: '>=0.4.0' },
6251 silly install resolved     directories: { test: 'test' },
6251 silly install resolved     scripts: { test: 'tap test/*.js' },
6251 silly install resolved     keywords:
6251 silly install resolved      [ 'fs',
6251 silly install resolved        'module',
6251 silly install resolved        'reading',
6251 silly install resolved        'retry',
6251 silly install resolved        'retries',
6251 silly install resolved        'queue',
6251 silly install resolved        'error',
6251 silly install resolved        'errors',
6251 silly install resolved        'handling',
6251 silly install resolved        'EMFILE',
6251 silly install resolved        'EAGAIN',
6251 silly install resolved        'EINVAL',
6251 silly install resolved        'EPERM',
6251 silly install resolved        'EACCESS' ],
6251 silly install resolved     license: 'BSD',
6251 silly install resolved     readme: '# graceful-fs\n\ngraceful-fs functions as a drop-in replacement for the fs module,\nmaking various improvements.\n\nThe improvements are meant to normalize behavior across different\nplatforms and environments, and to make filesystem access more\nresilient to errors.\n\n## Improvements over fs module\n\ngraceful-fs:\n\n* keeps track of how many file descriptors are open, and by default\n  limits this to 1024. Any further requests to open a file are put in a\n  queue until new slots become available. If 1024 turns out to be too\n  much, it decreases the limit further.\n* fixes `lchmod` for Node versions prior to 0.6.2.\n* implements `fs.lutimes` if possible. Otherwise it becomes a noop.\n* ignores `EINVAL` and `EPERM` errors in `chown`, `fchown` or\n  `lchown` if the user isn\'t root.\n* makes `lchmod` and `lchown` become noops, if not available.\n* retries reading a file if `read` results in EAGAIN error.\n\nOn Windows, it retries renaming a file for up to one second if `EACCESS`\nor `EPERM` error occurs, likely because antivirus software has locked\nthe directory.\n\n## Configuration\n\nThe maximum number of open file descriptors that graceful-fs manages may\nbe adjusted by setting `fs.MAX_OPEN` to a different number. The default\nis 1024.\n',
6251 silly install resolved     readmeFilename: 'README.md',
6251 silly install resolved     bugs: { url: 'https://github.com/isaacs/node-graceful-fs/issues' },
6251 silly install resolved     homepage: 'https://github.com/isaacs/node-graceful-fs',
6251 silly install resolved     _id: 'graceful-fs@1.2.3',
6251 silly install resolved     _from: 'graceful-fs@>=1.2.0 <1.3.0' },
6251 silly install resolved   { name: 'inherits',
6251 silly install resolved     description: 'A tiny simple way to do classic inheritance in js',
6251 silly install resolved     version: '1.0.0',
6251 silly install resolved     keywords: [ 'inheritance', 'class', 'klass', 'oop', 'object-oriented' ],
6251 silly install resolved     main: './inherits.js',
6251 silly install resolved     repository: { type: 'git', url: 'https://github.com/isaacs/inherits' },
6251 silly install resolved     author:
6251 silly install resolved      { name: 'Isaac Z. Schlueter',
6251 silly install resolved        email: 'i@izs.me',
6251 silly install resolved        url: 'http://blog.izs.me/' },
6251 silly install resolved     readme: 'A dead simple way to do inheritance in JS.\n\n    var inherits = require("inherits")\n\n    function Animal () {\n      this.alive = true\n    }\n    Animal.prototype.say = function (what) {\n      console.log(what)\n    }\n\n    inherits(Dog, Animal)\n    function Dog () {\n      Dog.super.apply(this)\n    }\n    Dog.prototype.sniff = function () {\n      this.say("sniff sniff")\n    }\n    Dog.prototype.bark = function () {\n      this.say("woof woof")\n    }\n\n    inherits(Chihuahua, Dog)\n    function Chihuahua () {\n      Chihuahua.super.apply(this)\n    }\n    Chihuahua.prototype.bark = function () {\n      this.say("yip yip")\n    }\n\n    // also works\n    function Cat () {\n      Cat.super.apply(this)\n    }\n    Cat.prototype.hiss = function () {\n      this.say("CHSKKSS!!")\n    }\n    inherits(Cat, Animal, {\n      meow: function () { this.say("miao miao") }\n    })\n    Cat.prototype.purr = function () {\n      this.say("purr purr")\n    }\n\n\n    var c = new Chihuahua\n    assert(c instanceof Chihuahua)\n    assert(c instanceof Dog)\n    assert(c instanceof Animal)\n\nThe actual function is laughably small.  10-lines small.\n',
6251 silly install resolved     readmeFilename: 'README.md',
6251 silly install resolved     bugs: { url: 'https://github.com/isaacs/inherits/issues' },
6251 silly install resolved     homepage: 'https://github.com/isaacs/inherits',
6251 silly install resolved     _id: 'inherits@1.0.0',
6251 silly install resolved     _from: 'inherits@>=1.0.0 <2.0.0',
6251 silly install resolved     scripts: {} } ]
6252 info install graceful-fs@1.2.3 into /usr/lib/node_modules/gulp/node_modules/vinyl-fs/node_modules/glob-watcher/node_modules/gaze/node_modules/globule/node_modules/glob
6253 info install inherits@1.0.0 into /usr/lib/node_modules/gulp/node_modules/vinyl-fs/node_modules/glob-watcher/node_modules/gaze/node_modules/globule/node_modules/glob
6254 info installOne graceful-fs@1.2.3
6255 verbose installOne of graceful-fs to /usr/lib/node_modules/gulp/node_modules/vinyl-fs/node_modules/glob-watcher/node_modules/gaze/node_modules/globule/node_modules/glob not in flight; installing
6256 info installOne inherits@1.0.0
6257 verbose installOne of inherits to /usr/lib/node_modules/gulp/node_modules/vinyl-fs/node_modules/glob-watcher/node_modules/gaze/node_modules/globule/node_modules/glob not in flight; installing
6258 info postinstall string_decoder@0.10.31
6259 silly gunzTarPerm extractEntry example/nonopt.js
6260 silly gunzTarPerm extractEntry example/reflect.js
6261 verbose unlock done using /home/gui/.npm/_locks/string-decoder-a25b6fe7c37e7543.lock for /usr/lib/node_modules/npm/node_modules/sha/node_modules/readable-stream/node_modules/string_decoder
6262 verbose afterAdd /home/gui/.npm/JSV/4.0.2/package/package.json written
6263 verbose lock using /home/gui/.npm/_locks/graceful-fs-7416e045173dcb9d.lock for /usr/lib/node_modules/gulp/node_modules/vinyl-fs/node_modules/glob-watcher/node_modules/gaze/node_modules/globule/node_modules/glob/node_modules/graceful-fs
6264 verbose lock using /home/gui/.npm/_locks/inherits-791443c835e812f2.lock for /usr/lib/node_modules/gulp/node_modules/vinyl-fs/node_modules/glob-watcher/node_modules/gaze/node_modules/globule/node_modules/glob/node_modules/inherits
6265 silly install write writing graceful-fs 1.2.3 to /usr/lib/node_modules/gulp/node_modules/vinyl-fs/node_modules/glob-watcher/node_modules/gaze/node_modules/globule/node_modules/glob/node_modules/graceful-fs
6266 silly cache addNamed cb graceful-fs@1.2.3
6267 verbose unbuild lib/node_modules/gulp/node_modules/vinyl-fs/node_modules/glob-watcher/node_modules/gaze/node_modules/globule/node_modules/glob/node_modules/graceful-fs
6268 silly install write writing inherits 1.0.0 to /usr/lib/node_modules/gulp/node_modules/vinyl-fs/node_modules/glob-watcher/node_modules/gaze/node_modules/globule/node_modules/glob/node_modules/inherits
6269 silly cache addNamed cb inherits@1.0.0
6270 verbose unbuild lib/node_modules/gulp/node_modules/vinyl-fs/node_modules/glob-watcher/node_modules/gaze/node_modules/globule/node_modules/glob/node_modules/inherits
6271 silly gunzTarPerm extractEntry lib/mozilla-ast.js
6272 silly gunzTarPerm extractEntry lib/output.js
6273 verbose gentlyRm vacuuming /usr/lib/node_modules/gulp/node_modules/vinyl-fs/node_modules/glob-watcher/node_modules/gaze/node_modules/globule/node_modules/glob/node_modules/graceful-fs
6274 verbose gentlyRm vacuuming /usr/lib/node_modules/gulp/node_modules/vinyl-fs/node_modules/glob-watcher/node_modules/gaze/node_modules/globule/node_modules/glob/node_modules/inherits
6275 verbose tar unpack /home/gui/.npm/graceful-fs/1.2.3/package.tgz
6276 verbose tar unpacking to /usr/lib/node_modules/gulp/node_modules/vinyl-fs/node_modules/glob-watcher/node_modules/gaze/node_modules/globule/node_modules/glob/node_modules/graceful-fs
6277 verbose gentlyRm vacuuming /usr/lib/node_modules/gulp/node_modules/vinyl-fs/node_modules/glob-watcher/node_modules/gaze/node_modules/globule/node_modules/glob/node_modules/graceful-fs
6278 verbose tar unpack /home/gui/.npm/inherits/1.0.0/package.tgz
6279 verbose tar unpacking to /usr/lib/node_modules/gulp/node_modules/vinyl-fs/node_modules/glob-watcher/node_modules/gaze/node_modules/globule/node_modules/glob/node_modules/inherits
6280 verbose gentlyRm vacuuming /usr/lib/node_modules/gulp/node_modules/vinyl-fs/node_modules/glob-watcher/node_modules/gaze/node_modules/globule/node_modules/glob/node_modules/inherits
6281 silly gunzTarPerm modes [ '755', '644' ]
6282 silly gunzTarPerm modes [ '755', '644' ]
6283 silly gunzTarPerm extractEntry example/short.js
6284 silly gunzTarPerm extractEntry example/string.js
6285 silly gunzTarPerm extractEntry package.json
6286 silly gunzTarPerm extractEntry package.json
6287 silly gunzTarPerm extractEntry lib/parse.js
6288 silly gunzTarPerm extractEntry lib/scope.js
6289 info preinstall core-util-is@1.0.1
6290 silly gunzTarPerm extractEntry .npmignore
6291 silly gunzTarPerm extractEntry README.md
6292 silly gunzTarPerm extractEntry example/boolean_single.js
6293 silly gunzTarPerm extractEntry example/usage-options.js
6294 silly gunzTarPerm extractEntry README.md
6295 silly gunzTarPerm extractEntry inherits.js
6296 silly install resolved []
6297 verbose about to build /usr/lib/node_modules/npm/node_modules/sha/node_modules/readable-stream/node_modules/core-util-is
6298 info build /usr/lib/node_modules/npm/node_modules/sha/node_modules/readable-stream/node_modules/core-util-is
6299 verbose linkStuff [ true,
6299 verbose linkStuff   '/usr/lib/node_modules',
6299 verbose linkStuff   false,
6299 verbose linkStuff   '/usr/lib/node_modules/npm/node_modules/sha/node_modules/readable-stream/node_modules' ]
6300 info linkStuff core-util-is@1.0.1
6301 silly gunzTarPerm extractEntry lib/sourcemap.js
6302 verbose linkBins core-util-is@1.0.1
6303 verbose linkMans core-util-is@1.0.1
6304 verbose rebuildBundles core-util-is@1.0.1
6305 info install core-util-is@1.0.1
6306 info postinstall core-util-is@1.0.1
6307 silly gunzTarPerm extractEntry example/boolean_double.js
6308 silly gunzTarPerm extractEntry example/xup.js
6309 silly gunzTarPerm extractEntry LICENSE
6310 silly gunzTarPerm extractEntry graceful-fs.js
6311 verbose unlock done using /home/gui/.npm/_locks/core-util-is-c68172ed05d696c8.lock for /usr/lib/node_modules/npm/node_modules/sha/node_modules/readable-stream/node_modules/core-util-is
6312 verbose about to build /usr/lib/node_modules/npm/node_modules/sha/node_modules/readable-stream
6313 info build /usr/lib/node_modules/npm/node_modules/sha/node_modules/readable-stream
6314 verbose linkStuff [ true,
6314 verbose linkStuff   '/usr/lib/node_modules',
6314 verbose linkStuff   false,
6314 verbose linkStuff   '/usr/lib/node_modules/npm/node_modules/sha/node_modules' ]
6315 info linkStuff readable-stream@1.0.32
6316 verbose linkBins readable-stream@1.0.32
6317 verbose linkMans readable-stream@1.0.32
6318 verbose rebuildBundles readable-stream@1.0.32
6319 verbose rebuildBundles [ 'core-util-is', 'inherits', 'isarray', 'string_decoder' ]
6320 info install readable-stream@1.0.32
6321 info postinstall readable-stream@1.0.32
6322 silly gunzTarPerm extractEntry example/line_count_options.js
6323 silly gunzTarPerm extractEntry readme.markdown
6324 silly gunzTarPerm extractEntry test/open.js
6325 verbose unlock done using /home/gui/.npm/_locks/readable-stream-e842039ebf925acd.lock for /usr/lib/node_modules/npm/node_modules/sha/node_modules/readable-stream
